26,1.0,281.0,180.0,493,470,-1,-1,-1,-1
26,2.0,598.0,304.0,235,118,-1,-1,-1,-1
26,3.0,765.0,330.0,178,60,-1,-1,-1,-1
35,1.0,281.0,180.0,492,470,-1,-1,-1,-1
35,2.0,598.0,304.0,236,118,-1,-1,-1,-1
35,3.0,764.0,330.0,179,60,-1,-1,-1,-1
44,1.0,282.0,180.0,492,469,-1,-1,-1,-1
44,2.0,598.0,304.0,236,118,-1,-1,-1,-1
44,3.0,764.0,330.0,179,61,-1,-1,-1,-1
53,1.0,282.0,180.0,492,470,-1,-1,-1,-1
53,2.0,598.0,304.0,236,118,-1,-1,-1,-1
53,3.0,763.0,330.0,181,61,-1,-1,-1,-1
62,1.0,282.0,180.0,491,469,-1,-1,-1,-1
62,2.0,599.0,305.0,235,117,-1,-1,-1,-1
62,3.0,761.0,329.0,185,63,-1,-1,-1,-1
71,1.0,282.0,180.0,491,469,-1,-1,-1,-1
71,2.0,599.0,305.0,235,117,-1,-1,-1,-1
71,3.0,760.0,329.0,188,64,-1,-1,-1,-1
80,1.0,282.0,180.0,491,469,-1,-1,-1,-1
80,2.0,599.0,305.0,235,117,-1,-1,-1,-1
80,3.0,758.0,328.0,191,65,-1,-1,-1,-1
89,1.0,282.0,180.0,491,468,-1,-1,-1,-1
89,2.0,599.0,305.0,235,117,-1,-1,-1,-1
89,3.0,759.0,328.0,190,65,-1,-1,-1,-1
98,1.0,282.0,180.0,491,468,-1,-1,-1,-1
98,2.0,599.0,305.0,235,117,-1,-1,-1,-1
98,3.0,759.0,327.0,190,66,-1,-1,-1,-1
107,1.0,282.0,180.0,491,469,-1,-1,-1,-1
107,2.0,599.0,305.0,235,117,-1,-1,-1,-1
107,3.0,759.0,327.0,189,66,-1,-1,-1,-1
116,1.0,282.0,180.0,491,469,-1,-1,-1,-1
116,2.0,599.0,305.0,236,117,-1,-1,-1,-1
116,3.0,760.0,327.0,188,65,-1,-1,-1,-1
125,1.0,282.0,180.0,491,470,-1,-1,-1,-1
125,2.0,599.0,305.0,236,117,-1,-1,-1,-1
125,3.0,761.0,327.0,186,65,-1,-1,-1,-1
134,1.0,282.0,180.0,491,469,-1,-1,-1,-1
134,2.0,599.0,304.0,236,118,-1,-1,-1,-1
134,3.0,762.0,327.0,184,65,-1,-1,-1,-1
143,1.0,282.0,180.0,491,469,-1,-1,-1,-1
143,2.0,599.0,304.0,236,118,-1,-1,-1,-1
143,3.0,762.0,327.0,183,65,-1,-1,-1,-1
152,1.0,282.0,180.0,491,469,-1,-1,-1,-1
152,2.0,599.0,304.0,236,118,-1,-1,-1,-1
152,3.0,762.0,327.0,183,64,-1,-1,-1,-1
161,1.0,283.0,180.0,489,468,-1,-1,-1,-1
161,2.0,599.0,304.0,236,118,-1,-1,-1,-1
161,3.0,763.0,327.0,181,64,-1,-1,-1,-1
170,1.0,283.0,180.0,489,468,-1,-1,-1,-1
170,2.0,599.0,304.0,236,118,-1,-1,-1,-1
170,3.0,763.0,327.0,181,64,-1,-1,-1,-1
179,1.0,283.0,180.0,489,468,-1,-1,-1,-1
179,2.0,599.0,304.0,236,118,-1,-1,-1,-1
179,3.0,762.0,327.0,182,64,-1,-1,-1,-1
188,1.0,282.0,180.0,490,468,-1,-1,-1,-1
188,2.0,599.0,304.0,236,118,-1,-1,-1,-1
188,3.0,763.0,327.0,181,64,-1,-1,-1,-1
197,1.0,282.0,180.0,490,468,-1,-1,-1,-1
197,2.0,599.0,304.0,236,118,-1,-1,-1,-1
197,3.0,763.0,327.0,181,64,-1,-1,-1,-1
206,1.0,282.0,180.0,490,468,-1,-1,-1,-1
206,2.0,599.0,305.0,236,117,-1,-1,-1,-1
206,3.0,763.0,327.0,181,64,-1,-1,-1,-1
215,1.0,282.0,180.0,491,468,-1,-1,-1,-1
215,2.0,599.0,305.0,236,117,-1,-1,-1,-1
215,3.0,764.0,327.0,180,64,-1,-1,-1,-1
224,1.0,282.0,180.0,491,469,-1,-1,-1,-1
224,2.0,599.0,305.0,236,117,-1,-1,-1,-1
224,3.0,764.0,327.0,180,64,-1,-1,-1,-1
233,1.0,283.0,180.0,490,468,-1,-1,-1,-1
233,2.0,599.0,305.0,236,117,-1,-1,-1,-1
233,3.0,764.0,327.0,179,64,-1,-1,-1,-1
242,1.0,282.0,180.0,491,469,-1,-1,-1,-1
242,2.0,599.0,305.0,236,117,-1,-1,-1,-1
242,3.0,765.0,327.0,178,64,-1,-1,-1,-1
251,1.0,282.0,180.0,491,469,-1,-1,-1,-1
251,2.0,599.0,305.0,236,117,-1,-1,-1,-1
251,3.0,765.0,327.0,178,64,-1,-1,-1,-1
260,1.0,283.0,180.0,490,468,-1,-1,-1,-1
260,2.0,599.0,304.0,236,118,-1,-1,-1,-1
260,3.0,765.0,328.0,177,63,-1,-1,-1,-1
269,1.0,283.0,180.0,489,468,-1,-1,-1,-1
269,2.0,599.0,304.0,236,118,-1,-1,-1,-1
269,3.0,765.0,328.0,177,63,-1,-1,-1,-1
278,1.0,283.0,180.0,489,467,-1,-1,-1,-1
278,2.0,599.0,304.0,236,118,-1,-1,-1,-1
278,3.0,765.0,328.0,177,63,-1,-1,-1,-1
287,1.0,282.0,180.0,490,468,-1,-1,-1,-1
287,2.0,599.0,305.0,236,117,-1,-1,-1,-1
287,3.0,765.0,328.0,177,63,-1,-1,-1,-1
296,1.0,283.0,180.0,489,468,-1,-1,-1,-1
296,2.0,599.0,305.0,236,117,-1,-1,-1,-1
296,3.0,765.0,328.0,177,63,-1,-1,-1,-1
305,1.0,283.0,180.0,489,467,-1,-1,-1,-1
305,2.0,598.0,305.0,238,117,-1,-1,-1,-1
305,3.0,765.0,328.0,177,63,-1,-1,-1,-1
314,1.0,283.0,180.0,489,466,-1,-1,-1,-1
314,2.0,599.0,305.0,236,117,-1,-1,-1,-1
314,3.0,765.0,328.0,177,63,-1,-1,-1,-1
323,1.0,283.0,180.0,489,466,-1,-1,-1,-1
323,2.0,599.0,305.0,236,117,-1,-1,-1,-1
323,3.0,764.0,328.0,178,63,-1,-1,-1,-1
332,1.0,282.0,180.0,490,467,-1,-1,-1,-1
332,2.0,599.0,305.0,236,117,-1,-1,-1,-1
332,3.0,765.0,328.0,177,63,-1,-1,-1,-1
341,1.0,282.0,180.0,491,467,-1,-1,-1,-1
341,2.0,599.0,305.0,236,117,-1,-1,-1,-1
341,3.0,764.0,328.0,179,63,-1,-1,-1,-1
350,1.0,282.0,180.0,491,467,-1,-1,-1,-1
350,2.0,598.0,305.0,237,117,-1,-1,-1,-1
350,3.0,764.0,328.0,179,63,-1,-1,-1,-1
359,1.0,283.0,180.0,489,466,-1,-1,-1,-1
359,2.0,598.0,305.0,238,117,-1,-1,-1,-1
359,3.0,765.0,328.0,178,63,-1,-1,-1,-1
368,1.0,282.0,180.0,491,467,-1,-1,-1,-1
368,2.0,598.0,304.0,238,118,-1,-1,-1,-1
368,3.0,765.0,328.0,178,63,-1,-1,-1,-1
377,1.0,282.0,180.0,491,467,-1,-1,-1,-1
377,2.0,598.0,304.0,238,118,-1,-1,-1,-1
377,3.0,765.0,328.0,178,62,-1,-1,-1,-1
386,1.0,283.0,180.0,490,467,-1,-1,-1,-1
386,2.0,598.0,304.0,238,118,-1,-1,-1,-1
386,3.0,765.0,328.0,177,62,-1,-1,-1,-1
395,1.0,283.0,180.0,490,467,-1,-1,-1,-1
395,2.0,598.0,304.0,238,118,-1,-1,-1,-1
395,3.0,765.0,328.0,177,63,-1,-1,-1,-1
404,1.0,283.0,180.0,491,467,-1,-1,-1,-1
404,2.0,598.0,304.0,238,118,-1,-1,-1,-1
404,3.0,765.0,328.0,177,63,-1,-1,-1,-1
413,1.0,282.0,180.0,492,468,-1,-1,-1,-1
413,2.0,598.0,304.0,238,118,-1,-1,-1,-1
413,3.0,764.0,327.0,179,64,-1,-1,-1,-1
422,1.0,282.0,180.0,492,468,-1,-1,-1,-1
422,2.0,599.0,305.0,236,117,-1,-1,-1,-1
422,3.0,764.0,327.0,180,64,-1,-1,-1,-1
431,1.0,282.0,180.0,492,468,-1,-1,-1,-1
431,2.0,599.0,305.0,237,117,-1,-1,-1,-1
431,3.0,764.0,327.0,180,64,-1,-1,-1,-1
440,1.0,281.0,180.0,493,468,-1,-1,-1,-1
440,2.0,599.0,305.0,237,117,-1,-1,-1,-1
440,3.0,765.0,328.0,179,63,-1,-1,-1,-1
449,1.0,281.0,180.0,493,469,-1,-1,-1,-1
449,2.0,598.0,304.0,238,118,-1,-1,-1,-1
449,3.0,765.0,328.0,179,63,-1,-1,-1,-1
458,1.0,281.0,180.0,493,469,-1,-1,-1,-1
458,2.0,598.0,304.0,238,118,-1,-1,-1,-1
458,3.0,765.0,328.0,178,63,-1,-1,-1,-1
467,1.0,281.0,180.0,493,469,-1,-1,-1,-1
467,2.0,598.0,304.0,238,118,-1,-1,-1,-1
467,3.0,765.0,327.0,179,64,-1,-1,-1,-1
476,1.0,281.0,180.0,493,469,-1,-1,-1,-1
476,2.0,598.0,304.0,238,118,-1,-1,-1,-1
476,3.0,765.0,327.0,179,64,-1,-1,-1,-1
485,1.0,282.0,180.0,491,468,-1,-1,-1,-1
485,2.0,598.0,304.0,237,118,-1,-1,-1,-1
485,3.0,765.0,327.0,179,64,-1,-1,-1,-1
494,1.0,282.0,180.0,491,468,-1,-1,-1,-1
494,2.0,598.0,304.0,237,118,-1,-1,-1,-1
494,3.0,765.0,327.0,179,64,-1,-1,-1,-1
503,1.0,281.0,180.0,492,468,-1,-1,-1,-1
503,2.0,598.0,305.0,237,117,-1,-1,-1,-1
503,3.0,765.0,327.0,178,64,-1,-1,-1,-1
512,1.0,281.0,180.0,492,469,-1,-1,-1,-1
512,2.0,598.0,305.0,237,117,-1,-1,-1,-1
512,3.0,766.0,327.0,177,64,-1,-1,-1,-1
521,1.0,281.0,180.0,492,468,-1,-1,-1,-1
521,2.0,599.0,305.0,236,117,-1,-1,-1,-1
521,3.0,766.0,328.0,176,63,-1,-1,-1,-1
530,1.0,281.0,180.0,492,469,-1,-1,-1,-1
530,2.0,599.0,305.0,236,117,-1,-1,-1,-1
530,3.0,765.0,327.0,178,65,-1,-1,-1,-1
539,1.0,281.0,180.0,493,469,-1,-1,-1,-1
539,2.0,599.0,305.0,236,117,-1,-1,-1,-1
539,3.0,764.0,327.0,180,65,-1,-1,-1,-1
548,1.0,282.0,180.0,492,469,-1,-1,-1,-1
548,2.0,599.0,304.0,237,118,-1,-1,-1,-1
548,3.0,764.0,327.0,180,65,-1,-1,-1,-1
557,1.0,282.0,180.0,492,469,-1,-1,-1,-1
557,2.0,599.0,304.0,236,118,-1,-1,-1,-1
557,3.0,764.0,327.0,179,65,-1,-1,-1,-1
566,1.0,281.0,180.0,493,469,-1,-1,-1,-1
566,2.0,599.0,304.0,236,118,-1,-1,-1,-1
566,3.0,765.0,327.0,178,65,-1,-1,-1,-1
575,1.0,281.0,180.0,492,469,-1,-1,-1,-1
575,2.0,598.0,304.0,237,118,-1,-1,-1,-1
575,3.0,764.0,327.0,179,65,-1,-1,-1,-1
584,1.0,282.0,180.0,491,468,-1,-1,-1,-1
584,2.0,599.0,304.0,236,118,-1,-1,-1,-1
584,3.0,765.0,327.0,178,65,-1,-1,-1,-1
593,1.0,282.0,180.0,491,468,-1,-1,-1,-1
593,2.0,599.0,305.0,236,117,-1,-1,-1,-1
593,3.0,765.0,327.0,178,65,-1,-1,-1,-1
602,1.0,282.0,180.0,491,468,-1,-1,-1,-1
602,2.0,599.0,305.0,236,117,-1,-1,-1,-1
602,3.0,765.0,327.0,178,65,-1,-1,-1,-1
611,1.0,282.0,180.0,492,469,-1,-1,-1,-1
611,2.0,599.0,305.0,236,117,-1,-1,-1,-1
611,3.0,766.0,327.0,177,65,-1,-1,-1,-1
620,1.0,282.0,180.0,492,469,-1,-1,-1,-1
620,2.0,598.0,305.0,237,117,-1,-1,-1,-1
620,3.0,766.0,328.0,176,64,-1,-1,-1,-1
